year,carrier,salida,llegada,dif
2013,9E,2022-05-23T13:00:00Z,2022-05-23T13:30:00Z,30
2013,MQ,2022-05-23T13:00:00Z,2022-05-23T13:30:00Z,30
2013,US,2022-05-23T13:00:00Z,2022-05-23T13:25:00Z,25
2013,DL,2022-05-23T13:00:00Z,2022-05-23T13:25:00Z,25
2013,EV,2022-05-23T13:00:00Z,2022-05-23T13:30:00Z,30
2013,DL,2022-05-23T13:00:00Z,2022-05-23T13:29:00Z,29
2013,9E,2022-05-23T13:00:00Z,2022-05-23T13:29:00Z,29
2013,AA,2022-05-23T13:00:00Z,2022-05-23T13:25:00Z,25
2013,UA,2022-05-23T13:00:00Z,2022-05-23T13:27:00Z,27
2013,EV,2022-05-23T13:00:00Z,2022-05-23T13:30:00Z,30
2013,UA,2022-05-23T13:00:00Z,2022-05-23T13:29:00Z,29
2013,UA,2022-05-23T13:00:00Z,2022-05-23T13:30:00Z,30
2013,EV,2022-05-23T13:00:00Z,2022-05-23T13:20:00Z,20
2013,UA,2022-05-23T13:00:00Z,2022-05-23T13:40:00Z,40
2013,AA,2022-05-23T13:00:00Z,2022-05-23T13:30:00Z,30
2013,MQ,2022-05-23T13:00:00Z,2022-05-23T13:40:00Z,40
2013,EV,2022-05-23T13:00:00Z,2022-05-23T13:35:00Z,35
2013,B6,2022-05-23T13:00:00Z,2022-05-23T13:36:00Z,36
2013,B6,2022-05-23T13:00:00Z,2022-05-23T13:35:00Z,35
2013,B6,2022-05-23T13:00:00Z,2022-05-23T13:34:00Z,34
2013,UA,2022-05-23T13:00:00Z,2022-05-23T13:40:00Z,40
2013,EV,2022-05-23T13:00:00Z,2022-05-23T13:30:00Z,30
2013,EV,2022-05-23T13:00:00Z,2022-05-23T13:41:00Z,41
2013,US,2022-05-23T13:00:00Z,2022-05-23T13:45:00Z,45
2013,UA,2022-05-23T13:00:00Z,2022-05-23T13:42:00Z,42
2013,EV,2022-05-23T13:00:00Z,2022-05-23T13:44:00Z,44
2013,EV,2022-05-23T13:00:00Z,2022-05-23T13:49:00Z,49
2013,AA,2022-05-23T13:00:00Z,2022-05-23T13:50:00Z,50
2013,DL,2022-05-23T13:00:00Z,2022-05-23T13:50:00Z,50
2013,9E,2022-05-23T13:00:00Z,2022-05-23T13:50:00Z,50
2013,B6,2022-05-23T14:00:00Z,2022-05-23T14:00:00Z,0
2013,UA,2022-05-23T13:00:00Z,2022-05-23T13:53:00Z,53
2013,UA,2022-05-23T14:00:00Z,2022-05-23T14:00:00Z,0
2013,B6,2022-05-23T13:00:00Z,2022-05-23T13:53:00Z,53
2013,B6,2022-05-23T14:00:00Z,2022-05-23T14:00:00Z,0
2013,US,2022-05-23T14:00:00Z,2022-05-23T14:00:00Z,0
2013,UA,2022-05-23T13:00:00Z,2022-05-23T13:55:00Z,55
2013,UA,2022-05-23T13:00:00Z,2022-05-23T13:53:00Z,53
2013,DL,2022-05-23T14:00:00Z,2022-05-23T14:00:00Z,0
2013,B6,2022-05-23T14:00:00Z,2022-05-23T14:01:00Z,1
2013,UA,2022-05-23T14:00:00Z,2022-05-23T14:00:00Z,0
2013,DL,2022-05-23T14:00:00Z,2022-05-23T14:05:00Z,5
2013,AA,2022-05-23T14:00:00Z,2022-05-23T14:00:00Z,0
2013,US,2022-05-23T14:00:00Z,2022-05-23T14:00:00Z,0
2013,EV,2022-05-23T14:00:00Z,2022-05-23T14:00:00Z,0
2013,AA,2022-05-23T13:00:00Z,2022-05-23T13:55:00Z,55
2013,DL,2022-05-23T13:00:00Z,2022-05-23T13:59:00Z,59
2013,DL,2022-05-23T14:00:00Z,2022-05-23T14:05:00Z,5
2013,DL,2022-05-23T14:00:00Z,2022-05-23T14:00:00Z,0
2013,B6,2022-05-23T14:00:00Z,2022-05-23T14:05:00Z,5
2013,UA,2022-05-23T14:00:00Z,2022-05-23T14:01:00Z,1
2013,EV,2022-05-23T14:00:00Z,2022-05-23T14:10:00Z,10
2013,UA,2022-05-23T14:00:00Z,2022-05-23T14:00:00Z,0
2013,EV,2022-05-23T14:00:00Z,2022-05-23T14:01:00Z,1
2013,VX,2022-05-23T14:00:00Z,2022-05-23T14:15:00Z,15
2013,MQ,2022-05-23T14:00:00Z,2022-05-23T14:15:00Z,15
2013,AA,2022-05-23T14:00:00Z,2022-05-23T14:15:00Z,15
2013,DL,2022-05-23T14:00:00Z,2022-05-23T14:15:00Z,15
2013,EV,2022-05-23T14:00:00Z,2022-05-23T14:20:00Z,20
2013,AA,2022-05-23T14:00:00Z,2022-05-23T14:20:00Z,20
2013,UA,2022-05-23T14:00:00Z,2022-05-23T14:10:00Z,10
2013,DL,2022-05-23T14:00:00Z,2022-05-23T14:15:00Z,15
2013,B6,2022-05-23T14:00:00Z,2022-05-23T14:30:00Z,30
2013,EV,2022-05-23T14:00:00Z,2022-05-23T14:29:00Z,29
2013,B6,2022-05-23T14:00:00Z,2022-05-23T14:29:00Z,29
2013,UA,2022-05-23T14:00:00Z,2022-05-23T14:15:00Z,15
2013,B6,2022-05-23T11:00:00Z,2022-05-23T11:08:00Z,8
2013,B6,2022-05-23T14:00:00Z,2022-05-23T14:30:00Z,30
2013,VX,2022-05-23T14:00:00Z,2022-05-23T14:25:00Z,25
2013,WN,2022-05-23T14:00:00Z,2022-05-23T14:30:00Z,30
2013,DL,2022-05-23T13:00:00Z,2022-05-23T13:25:00Z,25
2013,B6,2022-05-23T14:00:00Z,2022-05-23T14:30:00Z,30
2013,B6,2022-05-23T14:00:00Z,2022-05-23T14:35:00Z,35
2013,B6,2022-05-23T14:00:00Z,2022-05-23T14:33:00Z,33
2013,DL,2022-05-23T14:00:00Z,2022-05-23T14:30:00Z,30
2013,9E,2022-05-23T14:00:00Z,2022-05-23T14:40:00Z,40
2013,9E,2022-05-23T14:00:00Z,2022-05-23T14:40:00Z,40
2013,WN,2022-05-23T14:00:00Z,2022-05-23T14:40:00Z,40
2013,AA,2022-05-23T14:00:00Z,2022-05-23T14:45:00Z,45
2013,WN,2022-05-23T14:00:00Z,2022-05-23T14:45:00Z,45
2013,MQ,2022-05-23T14:00:00Z,2022-05-23T14:50:00Z,50
2013,VX,2022-05-23T14:00:00Z,2022-05-23T14:50:00Z,50
2013,MQ,2022-05-23T14:00:00Z,2022-05-23T14:55:00Z,55
2013,EV,2022-05-23T14:00:00Z,2022-05-23T14:44:00Z,44
2013,UA,2022-05-23T14:00:00Z,2022-05-23T14:34:00Z,34
2013,AA,2022-05-23T14:00:00Z,2022-05-23T14:45:00Z,45
2013,9E,2022-05-23T14:00:00Z,2022-05-23T14:55:00Z,55
2013,EV,2022-05-23T15:00:00Z,2022-05-23T15:00:00Z,0
2013,AA,2022-05-23T14:00:00Z,2022-05-23T14:55:00Z,55
2013,B6,2022-05-23T14:00:00Z,2022-05-23T14:59:00Z,59
2013,US,2022-05-23T14:00:00Z,2022-05-23T14:59:00Z,59
2013,UA,2022-05-23T14:00:00Z,2022-05-23T14:50:00Z,50
2013,US,2022-05-23T15:00:00Z,2022-05-23T15:00:00Z,0
2013,UA,2022-05-23T15:00:00Z,2022-05-23T15:00:00Z,0
2013,US,2022-05-23T15:00:00Z,2022-05-23T15:00:00Z,0
2013,DL,2022-05-23T15:00:00Z,2022-05-23T15:00:00Z,0
2013,HA,2022-05-23T15:00:00Z,2022-05-23T15:00:00Z,0
2013,UA,2022-05-23T15:00:00Z,2022-05-23T15:00:00Z,0
2013,DL,2022-05-23T14:00:00Z,2022-05-23T14:00:00Z,0
2013,DL,2022-05-23T15:00:00Z,2022-05-23T15:08:00Z,8
2013,FL,2022-05-23T15:00:00Z,2022-05-23T15:03:00Z,3
2013,B6,2022-05-23T14:00:00Z,2022-05-23T14:59:00Z,59
2013,MQ,2022-05-23T15:00:00Z,2022-05-23T15:05:00Z,5
2013,EV,2022-05-23T15:00:00Z,2022-05-23T15:15:00Z,15
2013,US,2022-05-23T15:00:00Z,2022-05-23T15:15:00Z,15
2013,UA,2022-05-23T15:00:00Z,2022-05-23T15:15:00Z,15
2013,UA,2022-05-23T15:00:00Z,2022-05-23T15:13:00Z,13
2013,B6,2022-05-23T15:00:00Z,2022-05-23T15:17:00Z,17
2013,EV,2022-05-23T14:00:00Z,2022-05-23T14:59:00Z,59
2013,AA,2022-05-23T15:00:00Z,2022-05-23T15:25:00Z,25
2013,US,2022-05-23T15:00:00Z,2022-05-23T15:20:00Z,20
2013,DL,2022-05-23T15:00:00Z,2022-05-23T15:00:00Z,0
2013,DL,2022-05-23T15:00:00Z,2022-05-23T15:30:00Z,30
2013,US,2022-05-23T15:00:00Z,2022-05-23T15:29:00Z,29
2013,EV,2022-05-23T15:00:00Z,2022-05-23T15:30:00Z,30
2013,EV,2022-05-23T15:00:00Z,2022-05-23T15:14:00Z,14
2013,B6,2022-05-23T15:00:00Z,2022-05-23T15:25:00Z,25
2013,DL,2022-05-23T15:00:00Z,2022-05-23T15:30:00Z,30
2013,EV,2022-05-23T15:00:00Z,2022-05-23T15:30:00Z,30
2013,US,2022-05-23T15:00:00Z,2022-05-23T15:25:00Z,25
2013,UA,2022-05-23T15:00:00Z,2022-05-23T15:30:00Z,30
2013,EV,2022-05-23T15:00:00Z,2022-05-23T15:34:00Z,34
2013,B6,2022-05-23T15:00:00Z,2022-05-23T15:29:00Z,29
2013,B6,2022-05-23T15:00:00Z,2022-05-23T15:35:00Z,35
2013,B6,2022-05-23T15:00:00Z,2022-05-23T15:29:00Z,29
2013,EV,2022-05-23T15:00:00Z,2022-05-23T15:38:00Z,38
2013,AA,2022-05-23T15:00:00Z,2022-05-23T15:30:00Z,30
2013,AA,2022-05-23T15:00:00Z,2022-05-23T15:35:00Z,35
2013,EV,2022-05-23T15:00:00Z,2022-05-23T15:29:00Z,29
2013,EV,2022-05-23T14:00:00Z,2022-05-23T14:59:00Z,59
2013,EV,2022-05-23T15:00:00Z,2022-05-23T15:40:00Z,40
2013,UA,2022-05-23T15:00:00Z,2022-05-23T15:28:00Z,28
2013,EV,2022-05-23T15:00:00Z,2022-05-23T15:44:00Z,44
2013,DL,2022-05-23T15:00:00Z,2022-05-23T15:55:00Z,55
2013,DL,2022-05-23T15:00:00Z,2022-05-23T15:55:00Z,55
2013,B6,2022-05-23T15:00:00Z,2022-05-23T15:55:00Z,55
2013,US,2022-05-23T16:00:00Z,2022-05-23T16:00:00Z,0
2013,MQ,2022-05-23T15:00:00Z,2022-05-23T15:55:00Z,55
2013,DL,2022-05-23T16:00:00Z,2022-05-23T16:00:00Z,0
2013,DL,2022-05-23T16:00:00Z,2022-05-23T16:00:00Z,0
2013,DL,2022-05-23T16:00:00Z,2022-05-23T16:00:00Z,0
2013,US,2022-05-23T16:00:00Z,2022-05-23T16:00:00Z,0
2013,EV,2022-05-23T16:00:00Z,2022-05-23T16:00:00Z,0
2013,UA,2022-05-23T16:00:00Z,2022-05-23T16:00:00Z,0
2013,DL,2022-05-23T16:00:00Z,2022-05-23T16:05:00Z,5
2013,MQ,2022-05-23T16:00:00Z,2022-05-23T16:00:00Z,0
2013,UA,2022-05-23T15:00:00Z,2022-05-23T15:00:00Z,0
2013,UA,2022-05-23T15:00:00Z,2022-05-23T15:49:00Z,49
2013,DL,2022-05-23T16:00:00Z,2022-05-23T16:10:00Z,10
2013,B6,2022-05-23T15:00:00Z,2022-05-23T15:55:00Z,55
2013,UA,2022-05-23T16:00:00Z,2022-05-23T16:03:00Z,3
2013,WN,2022-05-23T16:00:00Z,2022-05-23T16:10:00Z,10
2013,MQ,2022-05-23T16:00:00Z,2022-05-23T16:15:00Z,15
2013,UA,2022-05-23T16:00:00Z,2022-05-23T16:17:00Z,17
2013,B6,2022-05-23T16:00:00Z,2022-05-23T16:10:00Z,10
2013,B6,2022-05-23T16:00:00Z,2022-05-23T16:15:00Z,15
2013,MQ,2022-05-23T16:00:00Z,2022-05-23T16:15:00Z,15
2013,AA,2022-05-23T16:00:00Z,2022-05-23T16:15:00Z,15
2013,EV,2022-05-23T16:00:00Z,2022-05-23T16:15:00Z,15
2013,B6,2022-05-23T16:00:00Z,2022-05-23T16:20:00Z,20
2013,AA,2022-05-23T16:00:00Z,2022-05-23T16:15:00Z,15
2013,B6,2022-05-23T16:00:00Z,2022-05-23T16:25:00Z,25
2013,B6,2022-05-23T16:00:00Z,2022-05-23T16:25:00Z,25
2013,UA,2022-05-23T16:00:00Z,2022-05-23T16:25:00Z,25
2013,YV,2022-05-23T16:00:00Z,2022-05-23T16:36:00Z,36
2013,AA,2022-05-23T16:00:00Z,2022-05-23T16:25:00Z,25
2013,UA,2022-05-23T16:00:00Z,2022-05-23T16:30:00Z,30
2013,US,2022-05-23T16:00:00Z,2022-05-23T16:30:00Z,30
2013,DL,2022-05-23T16:00:00Z,2022-05-23T16:35:00Z,35
2013,VX,2022-05-23T15:00:00Z,2022-05-23T15:30:00Z,30
2013,UA,2022-05-23T16:00:00Z,2022-05-23T16:35:00Z,35
2013,WN,2022-05-23T16:00:00Z,2022-05-23T16:00:00Z,0
2013,DL,2022-05-23T16:00:00Z,2022-05-23T16:35:00Z,35
2013,MQ,2022-05-23T13:00:00Z,2022-05-23T13:29:00Z,29
2013,B6,2022-05-23T16:00:00Z,2022-05-23T16:39:00Z,39
2013,EV,2022-05-23T16:00:00Z,2022-05-23T16:44:00Z,44
2013,AA,2022-05-23T16:00:00Z,2022-05-23T16:45:00Z,45
2013,DL,2022-05-23T16:00:00Z,2022-05-23T16:45:00Z,45
2013,MQ,2022-05-23T16:00:00Z,2022-05-23T16:55:00Z,55
2013,EV,2022-05-23T17:00:00Z,2022-05-23T17:00:00Z,0
2013,VX,2022-05-23T15:00:00Z,2022-05-23T15:30:00Z,30
2013,WN,2022-05-23T16:00:00Z,2022-05-23T16:55:00Z,55
2013,EV,2022-05-23T16:00:00Z,2022-05-23T16:55:00Z,55
2013,EV,2022-05-23T16:00:00Z,2022-05-23T16:58:00Z,58
2013,EV,2022-05-23T16:00:00Z,2022-05-23T16:53:00Z,53
2013,AA,2022-05-23T16:00:00Z,2022-05-23T16:55:00Z,55
2013,US,2022-05-23T17:00:00Z,2022-05-23T17:00:00Z,0
2013,UA,2022-05-23T17:00:00Z,2022-05-23T17:00:00Z,0
2013,US,2022-05-23T17:00:00Z,2022-05-23T17:00:00Z,0
2013,MQ,2022-05-23T17:00:00Z,2022-05-23T17:00:00Z,0
2013,DL,2022-05-23T16:00:00Z,2022-05-23T16:55:00Z,55
2013,DL,2022-05-23T17:00:00Z,2022-05-23T17:00:00Z,0
2013,WN,2022-05-23T17:00:00Z,2022-05-23T17:00:00Z,0
2013,UA,2022-05-23T17:00:00Z,2022-05-23T17:00:00Z,0
2013,EV,2022-05-23T17:00:00Z,2022-05-23T17:00:00Z,0
2013,MQ,2022-05-23T16:00:00Z,2022-05-23T16:59:00Z,59
2013,AA,2022-05-23T17:00:00Z,2022-05-23T17:00:00Z,0
2013,DL,2022-05-23T17:00:00Z,2022-05-23T17:00:00Z,0
2013,DL,2022-05-23T17:00:00Z,2022-05-23T17:00:00Z,0
2013,EV,2022-05-23T17:00:00Z,2022-05-23T17:00:00Z,0
2013,MQ,2022-05-23T16:00:00Z,2022-05-23T16:45:00Z,45
2013,EV,2022-05-23T17:00:00Z,2022-05-23T17:00:00Z,0
2013,9E,2022-05-23T16:00:00Z,2022-05-23T16:59:00Z,59
2013,UA,2022-05-23T17:00:00Z,2022-05-23T17:03:00Z,3
2013,UA,2022-05-23T17:00:00Z,2022-05-23T17:00:00Z,0
2013,B6,2022-05-23T17:00:00Z,2022-05-23T17:08:00Z,8
2013,AA,2022-05-23T17:00:00Z,2022-05-23T17:10:00Z,10
2013,UA,2022-05-23T17:00:00Z,2022-05-23T17:09:00Z,9
2013,B6,2022-05-23T17:00:00Z,2022-05-23T17:09:00Z,9
2013,US,2022-05-23T17:00:00Z,2022-05-23T17:00:00Z,0
2013,AA,2022-05-23T17:00:00Z,2022-05-23T17:10:00Z,10
2013,DL,2022-05-23T17:00:00Z,2022-05-23T17:30:00Z,30
2013,B6,2022-05-23T17:00:00Z,2022-05-23T17:30:00Z,30
2013,EV,2022-05-23T17:00:00Z,2022-05-23T17:30:00Z,30
2013,9E,2022-05-23T17:00:00Z,2022-05-23T17:30:00Z,30
2013,WN,2022-05-23T17:00:00Z,2022-05-23T17:25:00Z,25
2013,UA,2022-05-23T17:00:00Z,2022-05-23T17:37:00Z,37
2013,B6,2022-05-23T17:00:00Z,2022-05-23T17:41:00Z,41
2013,UA,2022-05-23T16:00:00Z,2022-05-23T16:33:00Z,33
2013,UA,2022-05-23T17:00:00Z,2022-05-23T17:37:00Z,37
2013,EV,2022-05-23T17:00:00Z,2022-05-23T17:45:00Z,45
2013,MQ,2022-05-23T16:00:00Z,2022-05-23T16:55:00Z,55
2013,B6,2022-05-23T17:00:00Z,2022-05-23T17:42:00Z,42
2013,AA,2022-05-23T17:00:00Z,2022-05-23T17:45:00Z,45
2013,WN,2022-05-23T17:00:00Z,2022-05-23T17:45:00Z,45
2013,WN,2022-05-23T17:00:00Z,2022-05-23T17:30:00Z,30
2013,EV,2022-05-23T17:00:00Z,2022-05-23T17:44:00Z,44
2013,EV,2022-05-23T17:00:00Z,2022-05-23T17:44:00Z,44
2013,AA,2022-05-23T17:00:00Z,2022-05-23T17:45:00Z,45
2013,B6,2022-05-23T17:00:00Z,2022-05-23T17:50:00Z,50
2013,DL,2022-05-23T17:00:00Z,2022-05-23T17:50:00Z,50
2013,MQ,2022-05-23T17:00:00Z,2022-05-23T17:50:00Z,50
2013,UA,2022-05-23T17:00:00Z,2022-05-23T17:49:00Z,49
2013,DL,2022-05-23T17:00:00Z,2022-05-23T17:50:00Z,50
2013,DL,2022-05-23T17:00:00Z,2022-05-23T17:59:00Z,59
2013,EV,2022-05-23T17:00:00Z,2022-05-23T17:40:00Z,40
2013,EV,2022-05-23T18:00:00Z,2022-05-23T18:00:00Z,0
2013,US,2022-05-23T18:00:00Z,2022-05-23T18:00:00Z,0
2013,MQ,2022-05-23T18:00:00Z,2022-05-23T18:00:00Z,0
2013,MQ,2022-05-23T17:00:00Z,2022-05-23T17:55:00Z,55
2013,US,2022-05-23T18:00:00Z,2022-05-23T18:00:00Z,0
2013,WN,2022-05-23T17:00:00Z,2022-05-23T17:55:00Z,55
2013,UA,2022-05-23T17:00:00Z,2022-05-23T17:55:00Z,55
2013,EV,2022-05-23T18:00:00Z,2022-05-23T18:00:00Z,0
2013,VX,2022-05-23T18:00:00Z,2022-05-23T18:00:00Z,0
2013,AA,2022-05-23T18:00:00Z,2022-05-23T18:00:00Z,0
2013,MQ,2022-05-23T17:00:00Z,2022-05-23T17:05:00Z,5
2013,VX,2022-05-23T18:00:00Z,2022-05-23T18:00:00Z,0
2013,EV,2022-05-23T18:00:00Z,2022-05-23T18:02:00Z,2
2013,UA,2022-05-23T17:00:00Z,2022-05-23T17:55:00Z,55
2013,UA,2022-05-23T18:00:00Z,2022-05-23T18:00:00Z,0
2013,UA,2022-05-23T18:00:00Z,2022-05-23T18:10:00Z,10
2013,UA,2022-05-23T18:00:00Z,2022-05-23T18:10:00Z,10
2013,UA,2022-05-23T17:00:00Z,2022-05-23T17:55:00Z,55
2013,B6,2022-05-23T18:00:00Z,2022-05-23T18:14:00Z,14
2013,US,2022-05-23T18:00:00Z,2022-05-23T18:15:00Z,15
2013,UA,2022-05-23T18:00:00Z,2022-05-23T18:15:00Z,15
2013,AA,2022-05-23T18:00:00Z,2022-05-23T18:15:00Z,15
2013,9E,2022-05-23T18:00:00Z,2022-05-23T18:28:00Z,28
2013,MQ,2022-05-23T18:00:00Z,2022-05-23T18:25:00Z,25
2013,US,2022-05-23T17:00:00Z,2022-05-23T17:59:00Z,59
2013,WN,2022-05-23T18:00:00Z,2022-05-23T18:05:00Z,5
2013,FL,2022-05-23T18:00:00Z,2022-05-23T18:10:00Z,10
2013,F9,2022-05-23T18:00:00Z,2022-05-23T18:25:00Z,25
2013,EV,2022-05-23T18:00:00Z,2022-05-23T18:15:00Z,15
2013,B6,2022-05-23T18:00:00Z,2022-05-23T18:30:00Z,30
2013,B6,2022-05-23T18:00:00Z,2022-05-23T18:30:00Z,30
2013,UA,2022-05-23T17:00:00Z,2022-05-23T17:40:00Z,40
2013,B6,2022-05-23T17:00:00Z,2022-05-23T17:39:00Z,39
2013,MQ,2022-05-23T18:00:00Z,2022-05-23T18:25:00Z,25
2013,DL,2022-05-23T18:00:00Z,2022-05-23T18:30:00Z,30
2013,UA,2022-05-23T18:00:00Z,2022-05-23T18:25:00Z,25
2013,UA,2022-05-23T18:00:00Z,2022-05-23T18:25:00Z,25
2013,AA,2022-05-23T18:00:00Z,2022-05-23T18:40:00Z,40
2013,B6,2022-05-23T18:00:00Z,2022-05-23T18:30:00Z,30
2013,AA,2022-05-23T17:00:00Z,2022-05-23T17:45:00Z,45
2013,EV,2022-05-23T18:00:00Z,2022-05-23T18:39:00Z,39
2013,EV,2022-05-23T18:00:00Z,2022-05-23T18:21:00Z,21
2013,B6,2022-05-23T18:00:00Z,2022-05-23T18:38:00Z,38
2013,WN,2022-05-23T18:00:00Z,2022-05-23T18:40:00Z,40
2013,AA,2022-05-23T18:00:00Z,2022-05-23T18:45:00Z,45
2013,B6,2022-05-23T18:00:00Z,2022-05-23T18:48:00Z,48
2013,EV,2022-05-23T18:00:00Z,2022-05-23T18:17:00Z,17
2013,UA,2022-05-23T18:00:00Z,2022-05-23T18:49:00Z,49
2013,B6,2022-05-23T18:00:00Z,2022-05-23T18:54:00Z,54
2013,B6,2022-05-23T18:00:00Z,2022-05-23T18:50:00Z,50
2013,WN,2022-05-23T18:00:00Z,2022-05-23T18:40:00Z,40
2013,US,2022-05-23T18:00:00Z,2022-05-23T18:59:00Z,59
2013,MQ,2022-05-23T18:00:00Z,2022-05-23T18:55:00Z,55
2013,MQ,2022-05-23T18:00:00Z,2022-05-23T18:35:00Z,35
2013,DL,2022-05-23T18:00:00Z,2022-05-23T18:47:00Z,47
2013,DL,2022-05-23T18:00:00Z,2022-05-23T18:59:00Z,59
2013,US,2022-05-23T19:00:00Z,2022-05-23T19:00:00Z,0
2013,B6,2022-05-23T18:00:00Z,2022-05-23T18:59:00Z,59
2013,AA,2022-05-23T18:00:00Z,2022-05-23T18:59:00Z,59
2013,EV,2022-05-23T19:00:00Z,2022-05-23T19:06:00Z,6
2013,UA,2022-05-23T18:00:00Z,2022-05-23T18:59:00Z,59
2013,EV,2022-05-23T19:00:00Z,2022-05-23T19:06:00Z,6
2013,EV,2022-05-23T19:00:00Z,2022-05-23T19:15:00Z,15
2013,DL,2022-05-23T19:00:00Z,2022-05-23T19:15:00Z,15
2013,FL,2022-05-23T19:00:00Z,2022-05-23T19:10:00Z,10
2013,DL,2022-05-23T18:00:00Z,2022-05-23T18:59:00Z,59
2013,MQ,2022-05-23T19:00:00Z,2022-05-23T19:20:00Z,20
2013,EV,2022-05-23T19:00:00Z,2022-05-23T19:25:00Z,25
2013,FL,2022-05-23T19:00:00Z,2022-05-23T19:30:00Z,30
2013,B6,2022-05-23T18:00:00Z,2022-05-23T18:15:00Z,15
2013,B6,2022-05-23T19:00:00Z,2022-05-23T19:11:00Z,11
2013,B6,2022-05-23T19:00:00Z,2022-05-23T19:25:00Z,25
2013,EV,2022-05-23T19:00:00Z,2022-05-23T19:30:00Z,30
2013,UA,2022-05-23T19:00:00Z,2022-05-23T19:30:00Z,30
2013,EV,2022-05-23T19:00:00Z,2022-05-23T19:30:00Z,30
2013,MQ,2022-05-23T19:00:00Z,2022-05-23T19:29:00Z,29
2013,UA,2022-05-23T18:00:00Z,2022-05-23T18:59:00Z,59
2013,DL,2022-05-23T19:00:00Z,2022-05-23T19:39:00Z,39
2013,B6,2022-05-23T19:00:00Z,2022-05-23T19:00:00Z,0
2013,UA,2022-05-23T18:00:00Z,2022-05-23T18:50:00Z,50
2013,DL,2022-05-23T19:00:00Z,2022-05-23T19:40:00Z,40
2013,EV,2022-05-23T19:00:00Z,2022-05-23T19:31:00Z,31
2013,UA,2022-05-23T19:00:00Z,2022-05-23T19:46:00Z,46
2013,DL,2022-05-23T19:00:00Z,2022-05-23T19:41:00Z,41
2013,9E,2022-05-23T19:00:00Z,2022-05-23T19:45:00Z,45
2013,UA,2022-05-23T19:00:00Z,2022-05-23T19:45:00Z,45
2013,B6,2022-05-23T19:00:00Z,2022-05-23T19:45:00Z,45
2013,B6,2022-05-23T19:00:00Z,2022-05-23T19:30:00Z,30
2013,EV,2022-05-23T19:00:00Z,2022-05-23T19:54:00Z,54
2013,EV,2022-05-23T19:00:00Z,2022-05-23T19:48:00Z,48
2013,US,2022-05-23T19:00:00Z,2022-05-23T19:50:00Z,50
2013,UA,2022-05-23T19:00:00Z,2022-05-23T19:48:00Z,48
2013,9E,2022-05-23T19:00:00Z,2022-05-23T19:50:00Z,50
2013,AA,2022-05-23T19:00:00Z,2022-05-23T19:55:00Z,55
2013,AA,2022-05-23T19:00:00Z,2022-05-23T19:55:00Z,55
2013,MQ,2022-05-23T19:00:00Z,2022-05-23T19:55:00Z,55
2013,UA,2022-05-23T19:00:00Z,2022-05-23T19:52:00Z,52
2013,DL,2022-05-23T19:00:00Z,2022-05-23T19:55:00Z,55
2013,EV,2022-05-23T19:00:00Z,2022-05-23T19:17:00Z,17
2013,9E,2022-05-23T19:00:00Z,2022-05-23T19:55:00Z,55
2013,UA,2022-05-23T19:00:00Z,2022-05-23T19:56:00Z,56
2013,UA,2022-05-23T19:00:00Z,2022-05-23T19:48:00Z,48
2013,AA,2022-05-23T19:00:00Z,2022-05-23T19:55:00Z,55
2013,US,2022-05-23T20:00:00Z,2022-05-23T20:00:00Z,0
2013,UA,2022-05-23T19:00:00Z,2022-05-23T19:59:00Z,59
2013,B6,2022-05-23T20:00:00Z,2022-05-23T20:00:00Z,0
2013,EV,2022-05-23T20:00:00Z,2022-05-23T20:00:00Z,0
2013,AA,2022-05-23T19:00:00Z,2022-05-23T19:45:00Z,45
2013,AA,2022-05-23T20:00:00Z,2022-05-23T20:05:00Z,5
2013,AA,2022-05-23T20:00:00Z,2022-05-23T20:00:00Z,0
2013,B6,2022-05-23T19:00:00Z,2022-05-23T19:59:00Z,59
2013,DL,2022-05-23T19:00:00Z,2022-05-23T19:55:00Z,55
2013,9E,2022-05-23T19:00:00Z,2022-05-23T19:59:00Z,59
2013,US,2022-05-23T20:00:00Z,2022-05-23T20:00:00Z,0
2013,UA,2022-05-23T19:00:00Z,2022-05-23T19:59:00Z,59
2013,EV,2022-05-23T20:00:00Z,2022-05-23T20:03:00Z,3
2013,AA,2022-05-23T18:00:00Z,2022-05-23T18:45:00Z,45
2013,US,2022-05-23T20:00:00Z,2022-05-23T20:00:00Z,0
2013,MQ,2022-05-23T19:00:00Z,2022-05-23T19:59:00Z,59
2013,DL,2022-05-23T19:00:00Z,2022-05-23T19:59:00Z,59
2013,DL,2022-05-23T20:00:00Z,2022-05-23T20:05:00Z,5
2013,MQ,2022-05-23T19:00:00Z,2022-05-23T19:55:00Z,55
2013,UA,2022-05-23T19:00:00Z,2022-05-23T19:59:00Z,59
2013,EV,2022-05-23T19:00:00Z,2022-05-23T19:53:00Z,53
2013,B6,2022-05-23T19:00:00Z,2022-05-23T19:53:00Z,53
2013,UA,2022-05-23T20:00:00Z,2022-05-23T20:05:00Z,5
2013,DL,2022-05-23T19:00:00Z,2022-05-23T19:59:00Z,59
2013,EV,2022-05-23T20:00:00Z,2022-05-23T20:13:00Z,13
2013,AA,2022-05-23T20:00:00Z,2022-05-23T20:00:00Z,0
2013,B6,2022-05-23T19:00:00Z,2022-05-23T19:30:00Z,30
2013,MQ,2022-05-23T19:00:00Z,2022-05-23T19:55:00Z,55
